KT_USC,WOJEWÓDZTWO,POWIAT,GMINA,IMIĘ_PIERWSZE,PŁEĆ,LICZBA_WYSTĄPIEŃ
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,DAWID,MĘŻCZYZNA,5
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,TEODOR,MĘŻCZYZNA,5
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,KORDIAN,MĘŻCZYZNA,5
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,MILAN,MĘŻCZYZNA,4
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,EMIL,MĘŻCZYZNA,4
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,ADRIAN,MĘŻCZYZNA,4
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,BRUNO,MĘŻCZYZNA,4
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,PAWEŁ,MĘŻCZYZNA,4
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,KSAWERY,MĘŻCZYZNA,4
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,TOMASZ,MĘŻCZYZNA,4
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,MACIEJ,MĘŻCZYZNA,4
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,FABIAN,MĘŻCZYZNA,4
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,GRZEGORZ,MĘŻCZYZNA,3
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,OLAF,MĘŻCZYZNA,3
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,MICHAŁ,MĘŻCZYZNA,3
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,KAJETAN,MĘŻCZYZNA,3
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,KAMIL,MĘŻCZYZNA,3
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,PRZEMYSŁAW,MĘŻCZYZNA,3
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,BARTOSZ,MĘŻCZYZNA,3
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,RYSZARD,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,MIRON,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,REMIGIUSZ,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,TADEUSZ,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,GNIEWKO,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,ALEX,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,MAKSYM,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,DAMIAN,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,KONRAD,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,JERZY,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,FELIKS,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,NATANIEL,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,MIESZKO,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,SEBASTIAN,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,ALAN,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,BŁAŻEJ,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,HUBERT,MĘŻCZYZNA,2
2861011,WARMIŃSKO-MAZURSKIE,ELBLĄG,ELBLĄG,KRYSTIAN,MĘŻCZYZNA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ZOFIA,KOBIETA,62
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MAJA,KOBIETA,51
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,HANNA,KOBIETA,51
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,OLIWIA,KOBIETA,51
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ZUZANNA,KOBIETA,51
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LAURA,KOBIETA,49
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,POLA,KOBIETA,45
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,HELENA,KOBIETA,43
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MARIA,KOBIETA,38
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,WIKTORIA,KOBIETA,32
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ALEKSANDRA,KOBIETA,30
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MICHALINA,KOBIETA,29
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LILIANA,KOBIETA,29
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,NELA,KOBIETA,29
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ALICJA,KOBIETA,29
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,JULIA,KOBIETA,28
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ANTONINA,KOBIETA,27
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KLARA,KOBIETA,27
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,IGA,KOBIETA,26
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MARCELINA,KOBIETA,26
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,GABRIELA,KOBIETA,24
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LENA,KOBIETA,23
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ŁUCJA,KOBIETA,20
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ROZALIA,KOBIETA,20
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ANIELA,KOBIETA,18
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LILIANNA,KOBIETA,17
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ANNA,KOBIETA,17
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ADRIANNA,KOBIETA,16
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ANASTAZJA,KOBIETA,15
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,EMILIA,KOBIETA,15
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,RÓŻA,KOBIETA,15
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,AMELIA,KOBIETA,14
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,NADIA,KOBIETA,12
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,JAŚMINA,KOBIETA,12
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MIA,KOBIETA,12
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,BARBARA,KOBIETA,11
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,SARA,KOBIETA,11
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,AURELIA,KOBIETA,11
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KORNELIA,KOBIETA,11
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MARIANNA,KOBIETA,11
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,BLANKA,KOBIETA,11
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MATYLDA,KOBIETA,10
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,APOLONIA,KOBIETA,10
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,JAGODA,KOBIETA,10
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,WERONIKA,KOBIETA,9
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KAJA,KOBIETA,9
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LIWIA,KOBIETA,9
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MAŁGORZATA,KOBIETA,8
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MELANIA,KOBIETA,8
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MAGDALENA,KOBIETA,8
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,NINA,KOBIETA,8
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ZOJA,KOBIETA,8
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,WANDA,KOBIETA,7
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KALINA,KOBIETA,7
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,SOFIA,KOBIETA,7
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,NATALIA,KOBIETA,7
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,STEFANIA,KOBIETA,6
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,DARIA,KOBIETA,6
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,URSZULA,KOBIETA,6
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LIDIA,KOBIETA,6
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,NIKOLA,KOBIETA,6
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,NEL,KOBIETA,5
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ALINA,KOBIETA,5
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MILENA,KOBIETA,5
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,PAULINA,KOBIETA,5
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KINGA,KOBIETA,5
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,JAGNA,KOBIETA,5
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,IDA,KOBIETA,5
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KAROLINA,KOBIETA,4
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,FELICJA,KOBIETA,4
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,JOANNA,KOBIETA,4
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ELIZA,KOBIETA,4
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LUCYNA,KOBIETA,4
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KATARZYNA,KOBIETA,4
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,OKTAWIA,KOBIETA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,BIANKA,KOBIETA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LILA,KOBIETA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LUNA,KOBIETA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MONIKA,KOBIETA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,JADWIGA,KOBIETA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LILIA,KOBIETA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,GAJA,KOBIETA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,DIANA,KOBIETA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,AGATA,KOBIETA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ADELA,KOBIETA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MARTYNA,KOBIETA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,RITA,KOBIETA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,OLIVIA,KOBIETA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,INEZ,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KONSTANCJA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,VIKTORIA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,JUDYTA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LUIZA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,VANESSA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MALWINA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,TOSIA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,DOROTA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MELISA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,JANA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,PATRYCJA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ESTERA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ELENA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,JULITA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,SANDRA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,DOMINIKA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ELŻBIETA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LETYCJA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MARIETTA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LEA,KOBIETA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,NIKODEM,MĘŻCZYZNA,95
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,IGNACY,MĘŻCZYZNA,72
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ALEKSANDER,MĘŻCZYZNA,66
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ANTONI,MĘŻCZYZNA,62
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MIKOŁAJ,MĘŻCZYZNA,62
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,JAN,MĘŻCZYZNA,57
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,STANISŁAW,MĘŻCZYZNA,49
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,FRANCISZEK,MĘŻCZYZNA,48
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,JAKUB,MĘŻCZYZNA,47
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LEON,MĘŻCZYZNA,46
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ADAM,MĘŻCZYZNA,39
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,WOJCIECH,MĘŻCZYZNA,37
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,FILIP,MĘŻCZYZNA,35
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MAKSYMILIAN,MĘŻCZYZNA,33
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,SZYMON,MĘŻCZYZNA,29
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,TYMON,MĘŻCZYZNA,29
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MARCEL,MĘŻCZYZNA,29
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,GABRIEL,MĘŻCZYZNA,26
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,OLIWIER,MĘŻCZYZNA,24
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MIŁOSZ,MĘŻCZYZNA,23
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MICHAŁ,MĘŻCZYZNA,22
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,JULIAN,MĘŻCZYZNA,20
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KACPER,MĘŻCZYZNA,20
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,PIOTR,MĘŻCZYZNA,20
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,OSKAR,MĘŻCZYZNA,18
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,HUBERT,MĘŻCZYZNA,18
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,WIKTOR,MĘŻCZYZNA,16
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KRZYSZTOF,MĘŻCZYZNA,15
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,BRUNO,MĘŻCZYZNA,14
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,IGOR,MĘŻCZYZNA,14
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,HENRYK,MĘŻCZYZNA,13
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,WITOLD,MĘŻCZYZNA,13
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,DOMINIK,MĘŻCZYZNA,13
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,BARTOSZ,MĘŻCZYZNA,13
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,TEODOR,MĘŻCZYZNA,12
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,TADEUSZ,MĘŻCZYZNA,12
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,TYMOTEUSZ,MĘŻCZYZNA,12
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ARTUR,MĘŻCZYZNA,11
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,OLAF,MĘŻCZYZNA,11
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KORNEL,MĘŻCZYZNA,10
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KAROL,MĘŻCZYZNA,10
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,SEBASTIAN,MĘŻCZYZNA,10
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LEONARD,MĘŻCZYZNA,9
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,NATAN,MĘŻCZYZNA,9
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KSAWERY,MĘŻCZYZNA,9
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MACIEJ,MĘŻCZYZNA,9
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,REMIGIUSZ,MĘŻCZYZNA,8
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MATEUSZ,MĘŻCZYZNA,8
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ROBERT,MĘŻCZYZNA,8
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MILAN,MĘŻCZYZNA,8
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KUBA,MĘŻCZYZNA,8
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,CEZARY,MĘŻCZYZNA,7
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,PAWEŁ,MĘŻCZYZNA,7
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,TOBIASZ,MĘŻCZYZNA,7
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,FELIKS,MĘŻCZYZNA,6
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,PATRYK,MĘŻCZYZNA,6
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ALAN,MĘŻCZYZNA,6
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,BORYS,MĘŻCZYZNA,6
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,DAWID,MĘŻCZYZNA,6
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KAZIMIERZ,MĘŻCZYZNA,6
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,FABIAN,MĘŻCZYZNA,5
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LUCJAN,MĘŻCZYZNA,5
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KAJETAN,MĘŻCZYZNA,5
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,GRZEGORZ,MĘŻCZYZNA,5
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,DANIEL,MĘŻCZYZNA,5
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,STEFAN,MĘŻCZYZNA,5
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,NATANIEL,MĘŻCZYZNA,5
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,WINCENTY,MĘŻCZYZNA,4
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MIESZKO,MĘŻCZYZNA,4
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ERYK,MĘŻCZYZNA,4
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ALEKS,MĘŻCZYZNA,4
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,RYSZARD,MĘŻCZYZNA,4
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KONSTANTY,MĘŻCZYZNA,4
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,JERZY,MĘŻCZYZNA,4
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MAREK,MĘŻCZYZNA,4
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,GUSTAW,MĘŻCZYZNA,4
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,BARTŁOMIEJ,MĘŻCZYZNA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,LEO,MĘŻCZYZNA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,WŁADYSŁAW,MĘŻCZYZNA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,VINCENT,MĘŻCZYZNA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,GNIEWOMIR,MĘŻCZYZNA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,BENEDYKT,MĘŻCZYZNA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,BŁAŻEJ,MĘŻCZYZNA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,ARTEM,MĘŻCZYZNA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,EDWARD,MĘŻCZYZNA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,JÓZEF,MĘŻCZYZNA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,MARK,MĘŻCZYZNA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KAMIL,MĘŻCZYZNA,3
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,BERNARD,MĘŻCZYZNA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,EMIL,MĘŻCZYZNA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,FELICJAN,MĘŻCZYZNA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,SEWERYN,MĘŻCZYZNA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,HUGO,MĘŻCZYZNA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,RADOSŁAW,MĘŻCZYZNA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,KORDIAN,MĘŻCZYZNA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,OLIVIER,MĘŻCZYZNA,2
2862011,WARMIŃSKO-MAZURSKIE,OLSZTYN,OLSZTYN,DENIS,MĘŻCZYZNA,2
